smiles,pKi_numeric
C[C@@H]1SC2(CCCC2)C(=O)N1CCCCN1CCN(c2csc3cc(F)ccc23)CC1,8.4
Fc1ccc(CCN2CCC3(CCc4c(F)cccc4O3)CC2)c(F)c1,8.3
Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)N(CCN(C)C)CCO5)cc3)c(C)c2)no1,8.4
Fc1ccc2[nH]c(-c3ccccc3)c([C@@H]3CNCC[C@H]3F)c2c1,8.4
C[C@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,8.4
CC(C)c1nc2c(c(-c3ccc(F)cc3)n1)CCNCC2,8.4
O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc2ccccc2[nH]1,8.4
CN1CCN2c3c(cc(Br)cc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,8.4
Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCCN1CCOCC1,8.4
O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,8.4
NCCc1c[nH]c2ccc(Cl)cc12,8.39
CNCCc1c[nH]c2ccc(OC)cc12,8.39
CN(C)CCc1c[nH]c2ccc3c(c12)CCCO3,7.77
c1cc2c3c(c1)c1c(n3CCO2)CCNCC1,8.39
Cn1nccc1-c1cc(NC(=O)c2ccc(F)c(F)c2)ccc1OCCN1CCOCC1,8.39
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1-c1ccc(F)cc1,8.39
Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCCS3,8.38
O=[N+]([O-])c1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3)CC2)CC2CCCCC2)cc1,8.38
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,7.82
COc1cc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4Cl)CC3)nc2N)cc(OC)c1OC,8.37
O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCO5)CC3)cc21,8.37
O=C(c1cn2ccccc2n1)N1CCN(CCc2ccc(F)cc2F)CC1,8.37
CN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12,8.36
O=S(=O)(c1ccc(F)cc1)N1CCN(CCc2ccc(F)cc2F)CC1,8.36
Cc1ccc(F)cc1CO[C@H]1CCc2ccc(N3CCNC[C@H]3C)nc21,7.34
Cn1cc(I)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,8.35
Nc1ccc2c(c1)[C@H](O)[C@H](CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,8.35
Nc1ccc2c(c1)[C@@H](O)[C@H](CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,8.35
Nc1ccc2c(c1)[C@H](O)[C@@H](CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,8.35
Nc1ccc2c(c1)[C@@H](O)[C@@H](CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,8.35
O=[S@](c1ccc(/C=C/c2ccc(F)cc2)nc1)c1ccccc1F,8.34
O=[S@@](c1ccc(/C=C/c2ccc(F)cc2)nc1)c1ccccc1F,8.34
CSc1ncc2c(n1)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,8.34
Cc1[nH]nc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)c1Br,8.34
Cc1c(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C,8.34
CN1CCN2c3c(cccc31)[C@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,8.34
CN1CCc2cc(NCc3ccccc3)c(O)cc2[C@@H](c2ccccc2)C1,8.34
CN1CCc2cc(NCc3ccccc3)c(O)cc2[C@H](c2ccccc2)C1,8.34
CN1CCC[C@@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,8.33
CN1CCC[C@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,8.33
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccncc3)CC[C@@H]12,8.33
O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCN3Cc1ccccc1)c1ccc(F)cc1,8.33
O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,8.32
COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,8.31
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,8.31
O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc21,8.31
Fc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1,7.55
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,8.31
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1NCCN(C)C,8.3
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,8.3
CC(C)(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,8.3
Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCc1ccccc1,8.3
O=C(c1cc(Br)cn2ccnc12)N1CCN(CCc2ccc(F)cc2F)CC1,8.3
Nc1ccc2c(c1)C(=O)[C@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.3
Nc1ccc2c(c1)C(=O)[C@@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.3
FC(F)(COc1ccc(Cl)cc1OC1CNC1)c1ccccc1,8.3
Cc1nc2c(o1)C[C@@H](CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)CC2=O,8.3
Cc1nc2c(o1)C[C@H](CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)CC2=O,8.3
O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21,8.29
Cc1cccc(N2CCN(CCc3ccc4[nH]nnc4c3)CC2)c1C,8.29
Cn1nccc1-c1cc(NC(=O)c2cccc(F)c2)ccc1OCCN1CCOCC1,8.29
O=S(=O)(c1cccc2cccnc12)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CCCCC1,8.29
c1ccc2c(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)cccc2c1,8.29
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1,8.29
O=[N+]([O-])c1ccc(CCN2CCN(c3ccccc3)CC2)cc1[N+](=O)[O-],8.29
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccs1,8.29
Cc1cccc(N2CCN(CCCCNC(=O)[C@@H]3CCc4ccccc4N3)CC2)c1,8.29
COc1ccc2[nH]cc(CCNCc3ccccc3)c2c1,8.28
Cn1ncc(Cl)c1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCNC(=O)C1,8.28
CN1CC(C)(C)N2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,8.28
CN1CCN(C2=Cc3ccccc3Cn3cccc32)CC1,8.27
O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2)nc1)c1ccccc1F,8.27
O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,8.26
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4COCC5)CC3)cc21,8.26
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccs1,8.26
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,7.7
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,7.7
O=C(c1cc2ncccn2n1)N1CCN(CCc2ccc(F)cc2F)CC1,8.25
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,8.24
O=C(c1cc2ccccn2n1)N1CCN(CCc2ccc(F)cc2F)CC1,8.24
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1csc2ccccc12,8.24
C[C@@H]1CN(C)c2cccc3c2N1[C@H]1CCN(CCCC(=O)c2ccc(F)cc2)C[C@@H]31,8.24
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccccc3)CC[C@@H]12,8.24
O=C(c1cnn2cc(Cl)ccc12)N1CCN(CCc2ccc(F)cc2F)CC1,8.23
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,8.22
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,8.22
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.96
O=C1Cc2c(ccc3c2OC[C@H](CNCCC[C@@H]2CCc4c([nH]c5ccc(F)cc45)C2)O3)N1,8.22
O=C1Cc2c(ccc3c2OC[C@H](CNCCC[C@H]2CCc4c([nH]c5ccc(F)cc45)C2)O3)N1,8.22
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,8.22
Cc1c(Cl)ccc2c1N1CCNC[C@H]1C2,8.21
O=S(=O)(c1ccccc1Cl)N1CCC(CCc2ccc(F)cc2F)CC1,8.21
Cn1nccc1-c1cc(NC(=O)Nc2ccccc2F)ccc1OCCN1CCCCC1,8.21
C[C@@H](CCN1CCN(c2ccc(F)cc2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,8.21
C[C@H](CCN1CCN(c2ccc(F)cc2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,8.21
C[C@H](N)Cc1c[nH]c2ccc(Cl)cc12,8.2
C[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12,8.2
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1CCCN(C)C,8.2
COc1ccc(-c2ccc(C(=O)Nc3cccc(Cn4ncc(N5CCNCC5)cc4=O)c3C)cc2)cn1,8.2
Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCc1ccccc1,7.3
Clc1c2n(c3ccccc13)CCNCC2,8.19
CNc1ncc2c(n1)C[C@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O,8.19
CNc1ncc2c(n1)C[C@@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O,8.19
Cc1c(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,8.19
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cnc2ccccn12,8.19
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,8.19
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCS3,8.18
CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,8.18
Nc1ccc2c(c1)[C@H](O)[C@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.18
Nc1ccc2c(c1)[C@@H](O)[C@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.18
Nc1ccc2c(c1)[C@H](O)[C@@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.18
Nc1ccc2c(c1)[C@@H](O)[C@@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,8.18
CN(C)CCCN1c2ccccc2Sc2ccccc21,7.64
C[C@H](N)Cn1ncc2ccc3sccc3c21,8.17
CN[C@H](C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,8.17
CN[C@@H](C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,8.17
O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1,8.17
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3cc(F)ccc3N2O1,8.16
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3cc(F)ccc3N2O1,8.16
O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2oc(-c3ccccc3)cc21,8.16
O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2oc(-c3ccccc3)cc21,8.16
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,7.62
CCCCCCc1ccc2c(c1)Cc1ccccc1[C@@H]2CN,8.15
CCCCCCc1ccc2c(c1)Cc1ccccc1[C@H]2CN,8.15
Clc1cccc(N2CCNCC2)c1,6.78
CCNCCc1c[nH]c2ccc(OC)cc12,8.14
O=C1NCCN1CCN1CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,8.14
NCCc1c[nH]c2ccccc12,8.13
O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,8.13
Cc1c(S(=O)(=O)NCCCCN2CCN(c3noc4ccccc34)CC2)sc2ccc(F)cc12,8.13
Nc1c(F)cccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,8.12
COc1ccc2c(c1)Cc1ccccc1[C@@H]2CN,8.12
COc1ccc2c(c1)Cc1ccccc1[C@H]2CN,8.12
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2scnc12,8.12
CC(C)N1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,8.12
CN1CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,8.11
O=[S@@](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,8.11
O=[S@](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,8.11
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,8.11
C[C@H]1SC(C)(C)C(=O)N1CCCCN1CCN(c2csc3cc(F)ccc23)CC1,7.77
C[C@@H]1SC(C)(C)C(=O)N1CCCCN1CCN(c2csc3cc(F)ccc23)CC1,7.77
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,8.1
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,7.55
O=C1C[C@@H](CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,8.1
O=C1C[C@H](CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,8.1
O/N=C/c1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,8.1
O=C(NCCCCN1CCN(c2ccc(F)cc2)CC1)c1cc2ccccc2cn1,8.1
Cc1cc(F)ccc1/C=C/c1ccc(S(=O)(=O)c2ccccc2F)cn1,8.09
N#Cc1ccccc1S(=O)(=O)N1CCC(CCc2ccc(F)cc2F)CC1,8.09
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,8.09
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,8.09
CCOC(=O)c1oc2c(c1C)C(=O)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,8.08
CCOC(=O)c1oc2c(c1C)C(=O)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,8.08
O=S(=O)(c1cccc2cccnc12)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CC1,8.08
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2scnc12,8.08
C[C@H](N)Cc1c[nH]c2ccc(F)cc12,8.07
C[C@@H](N)Cc1c[nH]c2ccc(F)cc12,8.07
Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2F)ccc1OCCN1CCOCC1,8.07
Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C,8.07
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,8.07
COc1nn(C[C@H](C)N)c2c1ccc1occc12,8.06
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCCNC3)cc1,8.06
Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,8.06
Cc1cccc(S(=O)(=O)NCCN2CCN(c3nsc4ccccc34)CC2)c1,8.06
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,7.8
c1ccc(-c2[nH]c3ccccc3c2CCN2CCCC2)cc1,8.05
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNC3)cc1,8.05
O=C1NCc2cc(Cl)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,8.05
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(F)c(Cl)c1,8.05
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,7.49
COc1cccc2[nH]cc(CCN)c12,8.04
C[C@H](N)Cn1ncc2ccc(Cl)c(Cl)c21,8.04
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,8.04
COc1cccc(Nc2nc(N3CCN(C)CC3)nc3[nH]ncc23)c1,8.04
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,8.04
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccs1,8.04
O=C(c1ccc([N+](=O)[O-])cc1)C1CCN(CCc2ccccc2)CC1,8.03
COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3)CC2)CC2CCCCC2)cc1,8.03
Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1C(C)(C)C,8.03
Cc1c(OCCCN2CCN(c3cccc4ccccc34)CC2)ccc2c1C(=O)NC2,8.03
COc1ccc2[nH]cc(CCN(C)C)c2c1,7.82
O=C(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,8.02
O=C(c1ccccc1)C1CCN(CCc2ccccc2)CC1,8.02
O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2)nc1)c1cccc(F)c1,8.02
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc21,8.02
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccs1,8.02
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cnc2ccccn12,8.02
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(OC(F)(F)F)cc1,8.02
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@H](O)CCC3)CC1,8.01
Cc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,8.01
Cc1nc(C(=O)NC[C@@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2,8.01
Clc1c(Br)ccc2c1CCNCC2,8.0
c1ccc2c3c([nH]c2c1)CCNCC3,8.0
COc1cc(C[C@@H](C)N)c(OC)cc1CCCc1ccccc1,8.0
O=S(=O)(c1ccccc1F)N1CCC(CCc2ccc(F)cc2F)CC1,8.0
O=C1N[C@H]2CNC[C@@H]2c2cccc(C(F)(F)F)c21,8.0
O=C1c2ccccc2CCCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,8.0
Cc1cccc(N2CCN(CCCCNC(=O)c3cc(-c4ccccc4)[nH]c3C)CC2)c1C,8.0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,8.0
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)cc21,8.0
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,8.0
CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(O)cc3)CC2)c2ccccc21,8.0
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,8.0
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,8.0
Cc1noc2c1C(=O)C[C@@H](CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)C2,8.0
Cc1noc2c1C(=O)C[C@H](CN1CCC(c3c[nH]c4cc(F)ccc34)CC1)C2,8.0
Cc1cccc(CNc2cc3c(cc2O)[C@@H](c2ccccc2)CN(C)CC3)c1,8.0
Cc1cccc(CNc2cc3c(cc2O)[C@H](c2ccccc2)CN(C)CC3)c1,8.0
N[C@@H]1C[C@@H]1c1c[nH]c2ccc(F)cc12,7.99
N[C@H]1C[C@@H]1c1c[nH]c2ccc(F)cc12,7.99
N[C@@H]1C[C@H]1c1c[nH]c2ccc(F)cc12,7.99
N[C@H]1C[C@H]1c1c[nH]c2ccc(F)cc12,7.99
F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12,7.99
COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,7.99
CN1CCc2cc(NCc3cccc(Cl)c3)c(O)cc2[C@H](c2ccccc2)C1,7.99
Cc1ccc2c(c1)Cc1ccccc1N1O[C@H](CN(C)C)C[C@@H]21,7.98
Cc1ccc2c(c1)Cc1ccccc1N1O[C@@H](CN(C)C)C[C@@H]21,7.98
Cc1ccc2c(c1)Cc1ccccc1N1O[C@H](CN(C)C)C[C@H]21,7.98
Cc1ccc2c(c1)Cc1ccccc1N1O[C@@H](CN(C)C)C[C@H]21,7.98
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCCS3,7.98
COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,7.98
c1ccc2c(N3CCN(CCc4ccc5[nH]nnc5c4)CC3)cccc2c1,7.98
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1,7.98
CN(C)C[C@H]1C[C@@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@@H]1C[C@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@H]1C[C@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)C[C@@H]1C[C@@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,7.97
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,7.96
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,7.96
CCNC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.96
CCc1nn(C[C@H](C)N)c2c1ccc1occc12,7.96
C[C@H](N)Cn1ncc2cc(Cl)c(Cl)cc21,7.96
CC[C@@H](C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,7.96
CC[C@H](C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,7.96
Fc1ccc(-c2nc(C3CCC3)nc3c2CNCC3)cc1,7.96
COc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1,7.96
NCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,7.96
Cc1cc(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)nn1-c1ccccc1,7.96
CC(C)(C)NC1=NCCNC(c2ccc(F)cc2F)=C1,7.96
Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)cc1,7.96
O=[N+]([O-])c1ccc2c(c1)[C@H](O)[C@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,7.96
O=[N+]([O-])c1ccc2c(c1)[C@@H](O)[C@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,7.96
O=[N+]([O-])c1ccc2c(c1)[C@H](O)[C@@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,7.96
O=[N+]([O-])c1ccc2c(c1)[C@@H](O)[C@@H](CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,7.96
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,7.96
O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1cc2ccccc2cn1,7.96
O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,7.95
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCOC5)CC3)cc21,7.95
O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4COCC5)CC3)cc21,7.95
COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4C)CC3)nc2N)cc1,7.94
COc1ccccc1N1CCN(CCCN(CC2CCCCC2)S(=O)(=O)c2ccc3ccccc3c2)CC1,7.94
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc21,7.94
O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@@H]12,7.93
O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12,7.93
Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl,7.93
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(F)c5ccccc45)CC3)nc2N1,7.93
Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCO3,7.92
Cc1c2n(c3ccccc13)CCNCC2,7.92
C[C@H](N)Cn1ccc2cc(F)c(F)cc21,7.0
Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCC(F)(F)C1,7.92
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(C(F)(F)F)c4Cl)CC3)nc2N1,7.92
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,7.92
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,7.92
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1,7.91
O=C(CCCN1[C@H]2CC[C@H]1CC(O)(c1ccccc1)C2)c1ccc(F)cc1,7.91
O=C(c1ccc(F)cc1)C1CCN(Cc2cccc(I)c2)CC1,7.9
COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccc(C)cc4)CC3)nc2N)cc1,7.9
CN(C)[C@@H]1CC[C@]2(Cc3ccccc3Cc3ccccc32)C1,7.9
CN(C)[C@H]1CC[C@]2(Cc3ccccc3Cc3ccccc32)C1,7.9
C[C@@H](CCN1CCN(c2ccccc2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,7.9
C[C@@]1(C(=O)O)CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.9
Cc1c(OCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,7.9
